sex,fans_number,member_number,total_live_number,totalSales_revenue,totalSales_volume,live_number_within30.1,totalProductConversion_rate,average_uv_value,total_product_number,total_fans_change,total_video_number,average_videoLike_number,average_videoViewe_number,average_videoComment_number,average_femaleFans_rate,average_maleFans_rate,living_time(h),viewer_number,product_number,comment_number,sales_number,increaseFans_number,fans_rate,like_number,ProductConversion_rate,perSales,UV_value,lucky_bag,averageStay_time,interact_rate,femaleFans_rate,maleFans_rate,product_interest_Apparel,product_interest_Baby Care Products,product_interest_Beauty & Skincare,product_interest_Food & Beverages,product_interest_Household Products,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,16.415,128002,3,529,4625,7145,5.58,3276,3.61,158.13,5.713426352713239,0,69,2.95,97.71287825475018,2.287121745249824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.488888888888887,126886,3,402,3885,6758,5.33,3319,3.06,158.12,4.84127484513658,0,66,2.9,97.46835443037976,2.5316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.489722222222223,124681,3,203,4111,5049,4.05,3697,3.3,148.27,4.888940576350848,0,64,2.81,97.74378585086042,2.2562141491395797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.480833333333333,122539,3,523,3373,5405,4.41,3555,2.75,158.21,4.354809489223839,0,63,2.77,97.13275726630008,2.8672427336999213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.490277777777777,119502,3,428,3625,6159,5.15,2019,3.03,158.14,4.797158206557213,0,64,2.56,97.54062362758016,2.4593763724198507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.43638888888889,117280,3,486,3436,5409,4.61,5027,2.93,158.19,4.634618008185539,0,64,2.8,97.0074812967581,2.9925187032418954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.48027777777778,116243,3,318,3608,5578,4.8,2026,3.1,158.13,4.908200923926602,0,62,2.78,97.09422997094232,2.9057700290577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.462222222222223,112850,3,212,3579,5740,5.09,2838,3.17,158.1,5.014107221976074,0,66,2.87,97.4009900990099,2.599009900990099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.476388888888888,111780,3,368,3472,5100,4.56,2665,3.11,158.21,4.914081230989444,0,63,2.84,97.98196650923144,2.01803349076857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.426388888888887,110012,3,397,2995,5468,4.97,2651,2.72,158.19,4.3067119950550845,0,64,2.89,97.40313272877164,2.59686727122836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,15.946666666666667,97309,3,191,2785,4641,4.77,5319,2.86,158.16,4.5265083394136205,0,65,2.87,97.07434052757796,2.9256594724220624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.476944444444445,94621,3,174,2755,4196,4.43,2300,2.91,158.15,4.604580378562899,0,61,2.38,96.77611940298507,3.2238805970149254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.488888888888887,91126,3,162,2529,3905,4.29,2506,2.78,158.21,4.390865395167131,0,63,2.81,97.1763452317528,2.823654768247203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,582911,4596,113,19682698.0,124461,33,3.04,4.81,3,240709,308,367,196941,73,2.85,97.15,17.48361111111111,88077,3,184,2487,3982,4.52,10059,2.82,158.11,4.464570773300634,0,65,3.1,96.38492871690428,3.615071283095723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,5.470833333333333,96918,11,5010,2017,5919,6.11,73678,2.08,211.23,4.395953280092449,11,120,4.02,91.77101967799642,8.228980322003578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,6.503888888888889,83808,16,1179,1876,4091,4.88,29846,2.24,198.2,4.436515607101947,42,120,4.38,92.96875,7.03125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,5.980277777777777,80293,14,1595,1962,4575,5.7,37583,2.44,238.7,5.832806720386584,22,134,5.22,92.96222664015905,7.037773359840954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,3.9947222222222223,76473,9,4312,1725,4579,5.99,111637,2.26,232.52,5.244853739228224,8,128,5.06,92.63157894736842,7.368421052631578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,5.830277777777778,72253,14,3428,1813,4486,6.21,47979,2.51,198.97,4.992704801184726,8,121,4.83,93.24457593688363,6.75542406311637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.869166666666667,67824,10,3491,1604,4409,6.5,33536,2.36,206.38,4.880862231658409,9,131,5.13,93.8185443668993,6.181455633100698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,6.833611111111111,62818,10,1743,1456,3882,6.18,36645,2.32,197.16,4.569712502785826,12,123,4.52,93.00184162062617,6.998158379373849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.383055555555556,59525,10,1504,1477,3734,6.27,18494,2.48,217.52,5.3972549349013015,8,126,4.76,94.05700424499696,5.942995755003032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,5.174166666666666,54692,13,1113,1750,3057,5.59,17119,3.2,162.86,5.211243509105537,35,131,5.54,94.83695652173914,5.163043478260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.967222222222222,52356,16,1498,1096,2867,5.48,34423,2.09,225.53,4.72114389945756,15,128,4.97,92.2874093605801,7.712590639419907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.860833333333333,45490,10,1264,1631,2953,6.49,43536,3.59,193.17,6.925799076720158,9,137,6.25,94.36532507739938,5.634674922600619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,2.8216666666666668,42228,11,3100,1147,2580,6.11,28269,2.72,180.37,4.899242208960879,6,124,4.98,93.90243902439023,6.097560975609756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,5.431666666666667,40738,11,997,1217,2255,5.54,94444,2.99,183.33,5.476815258481025,11,119,5.19,92.81487743026204,7.185122569737954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.330555555555556,38571,19,1073,918,1807,4.68,25792,2.38,178.48,4.247918799097769,18,132,4.78,92.79700654817586,7.202993451824134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.475833333333333,27866,19,648,665,648,2.33,29352,2.39,109.89,2.6224664465657077,11,115,3.24,93.158953722334,6.841046277665996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,4.064444444444445,26047,18,702,1093,1349,5.18,13658,4.2,109.97,4.614493415748455,18,113,5.8,94.15011037527594,5.849889624724062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,3.6380555555555554,21646,11,2025,898,1804,8.33,29026,4.15,103.56,4.296110135821861,6,124,6.25,92.92035398230088,7.079646017699115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,3.3366666666666664,21469,11,469,579,858,4.0,23463,2.7,145.66,3.9284456658437743,21,99,5.25,92.56965944272446,7.430340557275541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,565207,37258,141,5161695.39,28090,21,2.79,5.14,41,86145,27,875,192056,16,8.97,91.03,3.2875,17807,11,475,386,482,2.71,11490,2.17,167.9,3.639478856629416,9,95,3.82,91.30434782608695,8.695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.501944444444444,112200,42,232,8811,4003,3.57,145405,7.85,69.8,5.481114774917827,65,67,1.93,87.42897727272727,12.571022727272728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.104166666666668,94612,41,227,7414,3542,3.74,127317,7.84,70.91,5.556759755588834,63,70,2.76,89.38848920863309,10.611510791366907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.30027777777778,93746,43,175,6760,3297,3.52,127927,7.21,70.7,5.098089473997949,64,68,2.63,88.5679164105716,11.432083589428396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.18722222222222,90049,41,173,7008,3301,3.67,109968,7.78,69.72,5.4261482264865455,63,71,2.38,86.16487455197132,13.835125448028672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.49888888888889,87015,42,159,5595,2745,3.15,136471,6.43,70.8,4.552384639519195,64,70,2.24,84.8585690515807,15.141430948419302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.510833333333334,71049,35,151,3766,2101,2.96,96228,5.3,74.35,3.941214842137145,65,60,2.87,86.88650306748467,13.113496932515336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.948055555555555,69681,41,166,4696,2302,3.3,88528,6.74,70.17,4.728623472794723,62,64,3.34,86.52920962199313,13.470790378006871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.004166666666666,69230,44,154,4238,2087,3.01,116431,6.12,69.75,4.269864841994689,63,73,2.66,83.89380530973452,16.10619469026549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.00638888888889,68373,43,155,4138,1974,2.89,73985,6.05,71.4,4.321174455133515,63,71,2.83,87.2393661384487,12.760633861551293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.399444444444445,65659,39,120,4143,1973,3.0,93437,6.31,67.9,4.284132688224271,64,66,3.29,85.06006006006007,14.93993993993994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.01527777777778,65346,37,157,3946,2053,3.14,41155,6.04,73.75,4.453635837156039,63,66,3.31,86.29032258064517,13.709677419354838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.946666666666667,63474,33,127,3281,1453,2.29,91485,5.17,72.92,3.769407273060794,62,56,3.34,86.49851632047478,13.501483679525222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.96861111111111,63449,37,146,4027,1824,2.87,96871,6.35,68.29,4.334398934069297,63,74,3.17,84.80909829406986,15.190901705930138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.961944444444445,61282,34,172,3365,1590,2.59,83221,5.49,71.07,3.902712023067971,63,62,3.48,85.30734632683658,14.69265367316342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.000555555555554,61105,41,113,3974,1636,2.68,68075,6.5,70.53,4.586793102915877,63,60,3.58,86.80167597765363,13.19832402234637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.426388888888887,61098,34,144,3324,1724,2.82,82822,5.44,67.79,3.688148331785816,65,69,3.23,83.02364864864865,16.97635135135135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.946944444444444,60837,36,140,3602,1766,2.9,80674,5.92,69.34,4.105729533739385,63,67,3.58,83.91922213911742,16.080777860882574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.957222222222224,60424,37,143,3957,1830,3.03,87997,6.55,68.86,4.509551539732961,63,64,3.65,84.8575712143928,15.142428785607196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.476666666666667,60034,39,115,3772,1735,2.89,73851,6.28,67.5,4.241360488927167,65,64,3.36,86.03712671509281,13.962873284907182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.011944444444445,59758,36,144,3809,1626,2.72,68686,6.37,69.82,4.450463815110459,64,64,3.75,85.56701030927834,14.432989690721648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.45388888888889,57947,34,152,3070,1440,2.49,84835,5.3,71.18,3.771078990453086,65,64,3.21,86.59359190556492,13.406408094435076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.918888888888889,56953,41,115,3732,1724,3.03,67868,6.55,70.45,4.616579126718638,63,66,3.27,86.46288209606988,13.537117903930133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,16.422777777777778,56286,36,115,3838,1586,2.82,73629,6.82,68.38,4.6629846336288585,65,68,3.68,83.70830100853375,16.29169899146625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,549340,16671,364,9219614.44,131517,33,6.42,4.51,48,30259,99,52,33048,6,14.9,85.1,15.966388888888888,54525,40,112,3648,1703,3.12,93842,6.69,67.41,4.510143169193386,63,73,3.22,84.65963566634707,15.340364333652923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
